id_veiculo,servico,timestamp_gps,posicao_veiculo_geo,status_viagem
C50068,805,2023-06-22 08:56:07,POINT(-43.30878 -23.00721),start
B51612,917,2023-06-22 08:56:31,POINT(-43.34497 -22.88206),middle
C50068,805,2023-06-22 08:56:37,POINT(-43.30528 -23.00738),middle
B51612,917,2023-06-22 08:57:01,POINT(-43.34496 -22.88216),middle
C50068,805,2023-06-22 08:57:07,POINT(-43.3055 -23.00876),middle
B51612,917,2023-06-22 08:57:31,POINT(-43.34496 -22.8824),middle
C50068,805,2023-06-22 08:57:37,POINT(-43.30708 -23.00974),middle
B51612,917,2023-06-22 08:58:01,POINT(-43.34417 -22.88304),middle
C50068,805,2023-06-22 08:58:07,POINT(-43.30905 -23.01027),middle
B51612,917,2023-06-22 08:58:31,POINT(-43.343 -22.88302),middle
C50068,805,2023-06-22 08:58:37,POINT(-43.31025 -23.01179),middle
B51612,917,2023-06-22 08:59:01,POINT(-43.34196 -22.88294),middle
C50068,805,2023-06-22 08:59:07,POINT(-43.31373 -23.01383),middle
B51612,917,2023-06-22 08:59:31,POINT(-43.3403 -22.88282),middle
C50068,805,2023-06-22 08:59:37,POINT(-43.31751 -23.01298),middle
B51612,917,2023-06-22 09:00:01,POINT(-43.33998 -22.8828),middle
C50068,805,2023-06-22 09:00:07,POINT(-43.31893 -23.01273),middle
B51612,917,2023-06-22 09:00:31,POINT(-43.33813 -22.88258),middle
C50068,805,2023-06-22 09:00:37,POINT(-43.32208 -23.01198),middle
B51612,917,2023-06-22 09:01:01,POINT(-43.33467 -22.88243),middle
C50068,805,2023-06-22 09:01:07,POINT(-43.32546 -23.01136),middle
B51612,917,2023-06-22 09:01:31,POINT(-43.33407 -22.88238),middle
C50068,805,2023-06-22 09:01:37,POINT(-43.32642 -23.01122),middle
B51612,917,2023-06-22 09:02:01,POINT(-43.33346 -22.88228),middle
C50068,805,2023-06-22 09:02:07,POINT(-43.3294 -23.01086),middle
B51612,917,2023-06-22 09:02:31,POINT(-43.33202 -22.88208),middle
C50068,805,2023-06-22 09:02:37,POINT(-43.33042 -23.01077),middle
B51612,917,2023-06-22 09:03:01,POINT(-43.33138 -22.88208),middle
C50068,805,2023-06-22 09:03:07,POINT(-43.33115 -23.01068),middle
B51612,917,2023-06-22 09:03:31,POINT(-43.33073 -22.8821),middle
C50068,805,2023-06-22 09:03:37,POINT(-43.33301 -23.01057),middle
B51612,917,2023-06-22 09:04:01,POINT(-43.33011 -22.88217),middle
C50068,805,2023-06-22 09:04:07,POINT(-43.33681 -23.0104),middle
B51612,917,2023-06-22 09:04:31,POINT(-43.32967 -22.88223),middle
C50068,805,2023-06-22 09:04:37,POINT(-43.34005 -23.01024),middle
B51612,917,2023-06-22 09:05:01,POINT(-43.32888 -22.88227),middle
C50068,805,2023-06-22 09:05:07,POINT(-43.34136 -23.01022),middle
B51612,917,2023-06-22 09:05:31,POINT(-43.32864 -22.88228),middle
C50068,805,2023-06-22 09:05:37,POINT(-43.34509 -23.01014),middle
B51612,917,2023-06-22 09:06:01,POINT(-43.32769 -22.88231),middle
C50068,805,2023-06-22 09:06:07,POINT(-43.34584 -23.01012),middle
B51612,917,2023-06-22 09:06:31,POINT(-43.32693 -22.88223),middle
C50068,805,2023-06-22 09:06:37,POINT(-43.34916 -23.01012),middle
B51612,917,2023-06-22 09:07:01,POINT(-43.32586 -22.88204),middle
C50068,805,2023-06-22 09:07:07,POINT(-43.35091 -23.01011),middle
B51612,917,2023-06-22 09:07:31,POINT(-43.3251 -22.88208),middle
C50068,805,2023-06-22 09:07:37,POINT(-43.35396 -23.01019),middle
B51612,917,2023-06-22 09:08:01,POINT(-43.3231 -22.88261),middle
C50068,805,2023-06-22 09:08:07,POINT(-43.35518 -23.01017),middle
B51612,917,2023-06-22 09:08:31,POINT(-43.32127 -22.88311),middle
C50068,805,2023-06-22 09:08:37,POINT(-43.35775 -23.01031),middle
B51612,917,2023-06-22 09:09:01,POINT(-43.32001 -22.88369),middle
C50068,805,2023-06-22 09:09:07,POINT(-43.36104 -23.01043),middle
B51612,917,2023-06-22 09:09:31,POINT(-43.31751 -22.88437),middle
C50068,805,2023-06-22 09:09:37,POINT(-43.36399 -23.0105),middle
B51612,917,2023-06-22 09:10:01,POINT(-43.31334 -22.88501),middle
C50068,805,2023-06-22 09:10:07,POINT(-43.36613 -23.00908),middle
B51612,917,2023-06-22 09:10:31,POINT(-43.31033 -22.88527),middle
C50068,805,2023-06-22 09:10:37,POINT(-43.36601 -23.00406),end
B51612,917,2023-06-22 09:11:01,POINT(-43.30976 -22.88546),middle
B51612,917,2023-06-22 09:11:31,POINT(-43.30943 -22.88564),middle
B51612,917,2023-06-22 09:12:01,POINT(-43.30825 -22.88614),middle
B51612,917,2023-06-22 09:12:31,POINT(-43.30501 -22.8869),middle
B51612,917,2023-06-22 09:13:01,POINT(-43.30187 -22.88587),middle
B51612,917,2023-06-22 09:13:31,POINT(-43.30019 -22.88544),middle
B51612,917,2023-06-22 09:14:01,POINT(-43.29904 -22.88532),middle
B51612,917,2023-06-22 09:14:31,POINT(-43.29875 -22.88526),middle
B51612,917,2023-06-22 09:15:01,POINT(-43.29834 -22.88509),middle
B51612,917,2023-06-22 09:15:31,POINT(-43.29732 -22.88404),middle
B51612,917,2023-06-22 09:16:01,POINT(-43.29446 -22.88177),middle
B51612,917,2023-06-22 09:16:31,POINT(-43.29383 -22.88161),middle
B51612,917,2023-06-22 09:17:01,POINT(-43.29315 -22.88195),middle
B51612,917,2023-06-22 09:17:31,POINT(-43.29247 -22.88271),middle
B51612,917,2023-06-22 09:18:01,POINT(-43.29129 -22.88408),middle
B51612,917,2023-06-22 09:18:31,POINT(-43.28947 -22.88591),middle
B51612,917,2023-06-22 09:19:01,POINT(-43.28917 -22.88607),middle
B51612,917,2023-06-22 09:19:31,POINT(-43.28835 -22.88663),middle
B51612,917,2023-06-22 09:20:02,POINT(-43.28625 -22.88739),middle
B51612,917,2023-06-22 09:20:32,POINT(-43.28362 -22.8877),middle
B51612,917,2023-06-22 09:21:02,POINT(-43.28189 -22.88742),middle
B51612,917,2023-06-22 09:21:32,POINT(-43.28069 -22.8871),middle
B51612,917,2023-06-22 09:22:02,POINT(-43.27908 -22.88592),middle
B51612,917,2023-06-22 09:22:32,POINT(-43.27705 -22.88421),middle
B51612,917,2023-06-22 09:23:02,POINT(-43.27627 -22.88336),middle
B51612,917,2023-06-22 09:23:32,POINT(-43.27599 -22.88289),middle
B51612,917,2023-06-22 09:24:02,POINT(-43.27584 -22.88263),middle
B51612,917,2023-06-22 09:24:32,POINT(-43.27523 -22.88197),middle
B51612,917,2023-06-22 09:25:02,POINT(-43.27277 -22.88102),middle
B51612,917,2023-06-22 09:25:32,POINT(-43.2714 -22.88104),middle
B51612,917,2023-06-22 09:26:02,POINT(-43.26765 -22.87956),middle
B51612,917,2023-06-22 09:26:32,POINT(-43.26586 -22.87882),middle
B51612,917,2023-06-22 09:27:02,POINT(-43.26489 -22.87847),middle
B51612,917,2023-06-22 09:27:32,POINT(-43.2646 -22.87805),middle
B51612,917,2023-06-22 09:28:02,POINT(-43.26559 -22.87688),middle
B51612,917,2023-06-22 09:28:32,POINT(-43.26583 -22.87514),middle
B51612,917,2023-06-22 09:29:02,POINT(-43.26674 -22.87371),middle
B51612,917,2023-06-22 09:29:32,POINT(-43.26823 -22.87201),middle
B51612,917,2023-06-22 09:30:02,POINT(-43.26829 -22.86992),middle
B51612,917,2023-06-22 09:30:32,POINT(-43.26807 -22.86921),middle
B51612,917,2023-06-22 09:31:02,POINT(-43.26807 -22.86921),middle
C50068,805,2023-06-22 09:31:07,POINT(-43.36696 -23.00257),start
B51612,917,2023-06-22 09:31:32,POINT(-43.26671 -22.86847),middle
C50068,805,2023-06-22 09:31:37,POINT(-43.36624 -23.00664),middle
B51612,917,2023-06-22 09:32:02,POINT(-43.2635 -22.86859),middle
C50068,805,2023-06-22 09:32:07,POINT(-43.36627 -23.00893),middle
B51612,917,2023-06-22 09:32:32,POINT(-43.25959 -22.86839),end
C50068,805,2023-06-22 09:32:37,POINT(-43.36628 -23.00954),middle
C50068,805,2023-06-22 09:33:07,POINT(-43.3685 -23.01074),middle
C50068,805,2023-06-22 09:33:37,POINT(-43.37061 -23.01091),middle
C50068,805,2023-06-22 09:34:07,POINT(-43.36986 -23.01102),middle
C50068,805,2023-06-22 09:34:37,POINT(-43.36948 -23.01103),middle
C50068,805,2023-06-22 09:35:07,POINT(-43.36852 -23.01098),middle
C50068,805,2023-06-22 09:35:37,POINT(-43.36783 -23.01093),middle
C50068,805,2023-06-22 09:36:07,POINT(-43.3646 -23.01081),middle
C50068,805,2023-06-22 09:36:37,POINT(-43.36094 -23.01067),middle
C50068,805,2023-06-22 09:37:07,POINT(-43.35931 -23.01062),middle
C50068,805,2023-06-22 09:37:37,POINT(-43.35774 -23.01055),middle
C50068,805,2023-06-22 09:38:07,POINT(-43.35518 -23.01044),middle
C50068,805,2023-06-22 09:38:37,POINT(-43.35418 -23.01042),middle
C50068,805,2023-06-22 09:39:07,POINT(-43.35087 -23.01037),middle
C50068,805,2023-06-22 09:39:37,POINT(-43.35025 -23.01035),middle
B51612,917,2023-06-22 09:40:02,POINT(-43.25886 -22.86816),start
C50068,805,2023-06-22 09:40:07,POINT(-43.34873 -23.01034),middle
B51612,917,2023-06-22 09:40:32,POINT(-43.26166 -22.86875),middle
C50068,805,2023-06-22 09:40:37,POINT(-43.34779 -23.01035),middle
B51612,917,2023-06-22 09:41:02,POINT(-43.26432 -22.86814),middle
C50068,805,2023-06-22 09:41:07,POINT(-43.34708 -23.01036),middle
B51612,917,2023-06-22 09:41:32,POINT(-43.26645 -22.86829),middle
C50068,805,2023-06-22 09:41:37,POINT(-43.34554 -23.0104),middle
B51612,917,2023-06-22 09:42:02,POINT(-43.26718 -22.86874),middle
C50068,805,2023-06-22 09:42:07,POINT(-43.34449 -23.01041),middle
B51612,917,2023-06-22 09:42:32,POINT(-43.26828 -22.8693),middle
C50068,805,2023-06-22 09:42:37,POINT(-43.34362 -23.01042),middle
B51612,917,2023-06-22 09:43:02,POINT(-43.26844 -22.87029),middle
C50068,805,2023-06-22 09:43:07,POINT(-43.34267 -23.01044),middle
B51612,917,2023-06-22 09:43:32,POINT(-43.26848 -22.87063),middle
C50068,805,2023-06-22 09:43:37,POINT(-43.34102 -23.01046),middle
B51612,917,2023-06-22 09:44:02,POINT(-43.26841 -22.87142),middle
C50068,805,2023-06-22 09:44:07,POINT(-43.3403 -23.01048),middle
B51612,917,2023-06-22 09:44:32,POINT(-43.26838 -22.87162),middle
C50068,805,2023-06-22 09:44:37,POINT(-43.33968 -23.01049),middle
B51612,917,2023-06-22 09:45:02,POINT(-43.26833 -22.87191),middle
C50068,805,2023-06-22 09:45:07,POINT(-43.33902 -23.01053),middle
B51612,917,2023-06-22 09:45:32,POINT(-43.2678 -22.87304),middle
C50068,805,2023-06-22 09:45:37,POINT(-43.33826 -23.01056),middle
B51612,917,2023-06-22 09:46:02,POINT(-43.2678 -22.87304),middle
C50068,805,2023-06-22 09:46:07,POINT(-43.33785 -23.01058),middle
B51612,917,2023-06-22 09:46:32,POINT(-43.26712 -22.87378),middle
C50068,805,2023-06-22 09:46:37,POINT(-43.33663 -23.01065),middle
B51612,917,2023-06-22 09:47:02,POINT(-43.26593 -22.87493),middle
C50068,805,2023-06-22 09:47:07,POINT(-43.33603 -23.01067),middle
B51612,917,2023-06-22 09:47:32,POINT(-43.26616 -22.87631),middle
C50068,805,2023-06-22 09:47:37,POINT(-43.33552 -23.01069),middle
B51612,917,2023-06-22 09:48:02,POINT(-43.26551 -22.87722),middle
C50068,805,2023-06-22 09:48:07,POINT(-43.33413 -23.01075),middle
B51612,917,2023-06-22 09:48:32,POINT(-43.26508 -22.87838),middle
C50068,805,2023-06-22 09:48:37,POINT(-43.33373 -23.01077),middle
B51612,917,2023-06-22 09:49:02,POINT(-43.26572 -22.87853),middle
C50068,805,2023-06-22 09:49:07,POINT(-43.33247 -23.01084),middle
B51612,917,2023-06-22 09:49:32,POINT(-43.26619 -22.87871),middle
C50068,805,2023-06-22 09:49:37,POINT(-43.33154 -23.01089),middle
B51612,917,2023-06-22 09:50:02,POINT(-43.26843 -22.88002),middle
C50068,805,2023-06-22 09:50:07,POINT(-43.32962 -23.01108),middle
B51612,917,2023-06-22 09:50:32,POINT(-43.27217 -22.88092),middle
C50068,805,2023-06-22 09:50:37,POINT(-43.3286 -23.01117),middle
B51612,917,2023-06-22 09:51:02,POINT(-43.27488 -22.88145),middle
C50068,805,2023-06-22 09:51:07,POINT(-43.32698 -23.01138),middle
B51612,917,2023-06-22 09:51:32,POINT(-43.27564 -22.8821),middle
C50068,805,2023-06-22 09:51:37,POINT(-43.32621 -23.01151),middle
B51612,917,2023-06-22 09:52:02,POINT(-43.27614 -22.88275),middle
C50068,805,2023-06-22 09:52:07,POINT(-43.32422 -23.01179),middle
B51612,917,2023-06-22 09:52:32,POINT(-43.27665 -22.88362),middle
C50068,805,2023-06-22 09:52:37,POINT(-43.32329 -23.01191),middle
B51612,917,2023-06-22 09:53:02,POINT(-43.27895 -22.88564),middle
C50068,805,2023-06-22 09:53:07,POINT(-43.32033 -23.01257),middle
B51612,917,2023-06-22 09:53:32,POINT(-43.28013 -22.88656),middle
C50068,805,2023-06-22 09:53:37,POINT(-43.31906 -23.01292),middle
B51612,917,2023-06-22 09:54:02,POINT(-43.28028 -22.88669),middle
C50068,805,2023-06-22 09:54:07,POINT(-43.31813 -23.01305),middle
B51612,917,2023-06-22 09:54:32,POINT(-43.2822 -22.88735),middle
C50068,805,2023-06-22 09:54:37,POINT(-43.31754 -23.01317),middle
B51612,917,2023-06-22 09:55:02,POINT(-43.28327 -22.88753),middle
C50068,805,2023-06-22 09:55:07,POINT(-43.3161 -23.0135),middle
B51612,917,2023-06-22 09:55:32,POINT(-43.28417 -22.88748),middle
C50068,805,2023-06-22 09:55:37,POINT(-43.31408 -23.01398),middle
B51612,917,2023-06-22 09:56:02,POINT(-43.28417 -22.88748),middle
C50068,805,2023-06-22 09:56:07,POINT(-43.31394 -23.01403),middle
B51612,917,2023-06-22 09:56:32,POINT(-43.2845 -22.88746),middle
C50068,805,2023-06-22 09:56:37,POINT(-43.31156 -23.01438),middle
B51612,917,2023-06-22 09:57:02,POINT(-43.28656 -22.88717),middle
C50068,805,2023-06-22 09:57:07,POINT(-43.31032 -23.01467),middle
B51612,917,2023-06-22 09:57:32,POINT(-43.28792 -22.88674),middle
C50068,805,2023-06-22 09:57:37,POINT(-43.30749 -23.01504),middle
B51612,917,2023-06-22 09:58:02,POINT(-43.28792 -22.88674),middle
C50068,805,2023-06-22 09:58:07,POINT(-43.30553 -23.01413),middle
B51612,917,2023-06-22 09:58:32,POINT(-43.28924 -22.88589),middle
C50068,805,2023-06-22 09:58:37,POINT(-43.30551 -23.01367),middle
B51612,917,2023-06-22 09:59:02,POINT(-43.29081 -22.88453),middle
C50068,805,2023-06-22 09:59:07,POINT(-43.30497 -23.01145),middle
B51612,917,2023-06-22 09:59:32,POINT(-43.29131 -22.884),middle
C50068,805,2023-06-22 09:59:37,POINT(-43.30483 -23.01065),middle
B51612,917,2023-06-22 10:00:02,POINT(-43.2916 -22.88362),middle
C50068,805,2023-06-22 10:00:07,POINT(-43.30441 -23.00881),middle
B51612,917,2023-06-22 10:00:32,POINT(-43.29211 -22.88285),middle
C50068,805,2023-06-22 10:00:37,POINT(-43.30248 -23.01014),middle
B51612,917,2023-06-22 10:01:02,POINT(-43.29274 -22.88227),middle
C50068,805,2023-06-22 10:01:07,POINT(-43.29976 -23.0122),middle
B51612,917,2023-06-22 10:01:32,POINT(-43.29524 -22.88213),middle
C50068,805,2023-06-22 10:01:37,POINT(-43.29784 -23.013),middle
B51612,917,2023-06-22 10:02:02,POINT(-43.29802 -22.88458),middle
C50068,805,2023-06-22 10:02:07,POINT(-43.30092 -23.01107),middle
B51612,917,2023-06-22 10:02:32,POINT(-43.29809 -22.88465),middle
C50068,805,2023-06-22 10:02:37,POINT(-43.30366 -23.0082),middle
B51612,917,2023-06-22 10:03:02,POINT(-43.29926 -22.88528),middle
C50068,805,2023-06-22 10:03:07,POINT(-43.30459 -23.00723),middle
B51612,917,2023-06-22 10:03:32,POINT(-43.30161 -22.8856),middle
C50068,805,2023-06-22 10:03:37,POINT(-43.30812 -23.00669),end
B51612,917,2023-06-22 10:04:02,POINT(-43.30202 -22.88582),middle
B51612,917,2023-06-22 10:04:32,POINT(-43.3029 -22.88632),middle
B51612,917,2023-06-22 10:05:02,POINT(-43.30446 -22.88684),middle
B51612,917,2023-06-22 10:05:32,POINT(-43.30673 -22.88653),middle
B51612,917,2023-06-22 10:06:02,POINT(-43.30767 -22.88631),middle
B51612,917,2023-06-22 10:06:32,POINT(-43.31023 -22.88525),middle
B51612,917,2023-06-22 10:07:02,POINT(-43.3122 -22.88496),middle
B51612,917,2023-06-22 10:07:32,POINT(-43.31412 -22.8849),middle
B51612,917,2023-06-22 10:08:02,POINT(-43.31744 -22.88436),middle
B51612,917,2023-06-22 10:08:32,POINT(-43.32101 -22.88319),middle
B51612,917,2023-06-22 10:09:02,POINT(-43.32292 -22.88258),middle
C50068,805,2023-06-22 10:09:07,POINT(-43.31015 -23.00714),start
B51612,917,2023-06-22 10:09:32,POINT(-43.32302 -22.88256),middle
C50068,805,2023-06-22 10:09:37,POINT(-43.30773 -23.00727),middle
B51612,917,2023-06-22 10:10:02,POINT(-43.324 -22.88232),middle
C50068,805,2023-06-22 10:10:07,POINT(-43.30478 -23.00784),middle
B51612,917,2023-06-22 10:10:32,POINT(-43.324 -22.88232),middle
C50068,805,2023-06-22 10:10:37,POINT(-43.30689 -23.00964),middle
B51612,917,2023-06-22 10:11:02,POINT(-43.324 -22.88232),middle
C50068,805,2023-06-22 10:11:07,POINT(-43.30899 -23.0103),middle
B51612,917,2023-06-22 10:11:32,POINT(-43.32472 -22.88179),middle
C50068,805,2023-06-22 10:11:37,POINT(-43.30925 -23.01024),middle
B51612,917,2023-06-22 10:12:02,POINT(-43.32517 -22.88004),middle
C50068,805,2023-06-22 10:12:07,POINT(-43.31001 -23.01159),middle
B51612,917,2023-06-22 10:12:32,POINT(-43.3261 -22.88043),middle
C50068,805,2023-06-22 10:12:37,POINT(-43.31243 -23.01309),middle
B51612,917,2023-06-22 10:13:02,POINT(-43.32619 -22.88085),middle
C50068,805,2023-06-22 10:13:07,POINT(-43.31567 -23.0135),middle
B51612,917,2023-06-22 10:13:32,POINT(-43.32625 -22.881),middle
C50068,805,2023-06-22 10:13:37,POINT(-43.31953 -23.01261),middle
B51612,917,2023-06-22 10:14:02,POINT(-43.32633 -22.8813),middle
C50068,805,2023-06-22 10:14:07,POINT(-43.32163 -23.01212),middle
B51612,917,2023-06-22 10:14:32,POINT(-43.32634 -22.8814),middle
C50068,805,2023-06-22 10:14:37,POINT(-43.32318 -23.01172),middle
B51612,917,2023-06-22 10:15:02,POINT(-43.32685 -22.88214),middle
C50068,805,2023-06-22 10:15:07,POINT(-43.3264 -23.01122),middle
B51612,917,2023-06-22 10:15:32,POINT(-43.32973 -22.88164),middle
C50068,805,2023-06-22 10:15:37,POINT(-43.32777 -23.01102),middle
B51612,917,2023-06-22 10:16:02,POINT(-43.33233 -22.88005),middle
C50068,805,2023-06-22 10:16:07,POINT(-43.33007 -23.0108),middle
B51612,917,2023-06-22 10:16:32,POINT(-43.33567 -22.87822),middle
C50068,805,2023-06-22 10:16:37,POINT(-43.33007 -23.0108),middle
B51612,917,2023-06-22 10:17:02,POINT(-43.33672 -22.87755),middle
C50068,805,2023-06-22 10:17:07,POINT(-43.33268 -23.0106),middle
B51612,917,2023-06-22 10:17:32,POINT(-43.33694 -22.87741),middle
C50068,805,2023-06-22 10:17:37,POINT(-43.33517 -23.01045),middle
B51612,917,2023-06-22 10:18:02,POINT(-43.33842 -22.87637),middle
C50068,805,2023-06-22 10:18:07,POINT(-43.33762 -23.01033),middle
B51612,917,2023-06-22 10:18:32,POINT(-43.33941 -22.87583),middle
C50068,805,2023-06-22 10:18:37,POINT(-43.34152 -23.01029),middle
B51612,917,2023-06-22 10:19:02,POINT(-43.33963 -22.87569),middle
C50068,805,2023-06-22 10:19:07,POINT(-43.34436 -23.01023),middle
B51612,917,2023-06-22 10:19:32,POINT(-43.34087 -22.8749),middle
C50068,805,2023-06-22 10:19:37,POINT(-43.34579 -23.01019),middle
B51612,917,2023-06-22 10:20:02,POINT(-43.34332 -22.87342),middle
C50068,805,2023-06-22 10:20:07,POINT(-43.34821 -23.01015),middle
B51612,917,2023-06-22 10:20:32,POINT(-43.34597 -22.87183),middle
C50068,805,2023-06-22 10:20:37,POINT(-43.35192 -23.01021),middle
B51612,917,2023-06-22 10:21:02,POINT(-43.34877 -22.8702),middle
C50068,805,2023-06-22 10:21:07,POINT(-43.35643 -23.01033),middle
B51612,917,2023-06-22 10:21:32,POINT(-43.34979 -22.86972),middle
C50068,805,2023-06-22 10:21:37,POINT(-43.36045 -23.01045),middle
B51612,917,2023-06-22 10:22:02,POINT(-43.35048 -22.86933),middle
C50068,805,2023-06-22 10:22:07,POINT(-43.36364 -23.01057),middle
B51612,917,2023-06-22 10:22:32,POINT(-43.35302 -22.86773),middle
C50068,805,2023-06-22 10:22:37,POINT(-43.36611 -23.00883),middle
B51612,917,2023-06-22 10:23:02,POINT(-43.35409 -22.86787),middle
C50068,805,2023-06-22 10:23:07,POINT(-43.36603 -23.00439),end
B51612,917,2023-06-22 10:23:32,POINT(-43.35537 -22.86906),middle
B51612,917,2023-06-22 10:24:02,POINT(-43.35671 -22.8705),middle
B51612,917,2023-06-22 10:24:32,POINT(-43.35754 -22.87289),middle
B51612,917,2023-06-22 10:25:02,POINT(-43.35744 -22.87417),middle
B51612,917,2023-06-22 10:25:32,POINT(-43.35978 -22.87391),middle
B51612,917,2023-06-22 10:26:02,POINT(-43.36185 -22.87447),middle
B51612,917,2023-06-22 10:26:32,POINT(-43.36398 -22.87497),middle
B51612,917,2023-06-22 10:27:01,POINT(-43.36408 -22.87675),middle
B51612,917,2023-06-22 10:27:32,POINT(-43.36496 -22.8775),middle
B51612,917,2023-06-22 10:28:02,POINT(-43.36751 -22.87711),middle
B51612,917,2023-06-22 10:28:32,POINT(-43.36796 -22.87709),middle
B51612,917,2023-06-22 10:29:02,POINT(-43.36992 -22.87696),middle
B51612,917,2023-06-22 10:29:32,POINT(-43.37177 -22.87663),middle
B51612,917,2023-06-22 10:30:02,POINT(-43.37271 -22.87651),middle
B51612,917,2023-06-22 10:30:32,POINT(-43.37305 -22.87655),middle
B51612,917,2023-06-22 10:31:02,POINT(-43.37604 -22.87663),middle
B51612,917,2023-06-22 10:31:32,POINT(-43.37916 -22.87812),middle
B51612,917,2023-06-22 10:32:02,POINT(-43.38096 -22.87967),middle
B51612,917,2023-06-22 10:32:32,POINT(-43.38196 -22.88111),middle
B51612,917,2023-06-22 10:33:01,POINT(-43.38312 -22.88258),middle
B51612,917,2023-06-22 10:33:32,POINT(-43.38554 -22.88405),middle
B51612,917,2023-06-22 10:34:02,POINT(-43.38605 -22.88435),middle
B51612,917,2023-06-22 10:34:32,POINT(-43.38771 -22.88492),middle
B51612,917,2023-06-22 10:35:02,POINT(-43.38961 -22.88507),middle
B51612,917,2023-06-22 10:35:31,POINT(-43.39149 -22.88505),middle
B51612,917,2023-06-22 10:36:02,POINT(-43.39484 -22.88527),middle
B51612,917,2023-06-22 10:36:32,POINT(-43.39782 -22.88546),middle
B51612,917,2023-06-22 10:37:01,POINT(-43.39977 -22.88534),middle
B51612,917,2023-06-22 10:37:32,POINT(-43.40336 -22.88467),middle
B51612,917,2023-06-22 10:38:01,POINT(-43.4042 -22.8845),middle
B51612,917,2023-06-22 10:38:32,POINT(-43.40699 -22.8838),middle
B51612,917,2023-06-22 10:39:01,POINT(-43.40973 -22.88241),middle
B51612,917,2023-06-22 10:39:32,POINT(-43.41272 -22.88105),middle
B51612,917,2023-06-22 10:40:02,POINT(-43.41485 -22.8791),middle
B51612,917,2023-06-22 10:40:32,POINT(-43.41533 -22.87871),middle
B51612,917,2023-06-22 10:41:01,POINT(-43.41781 -22.87804),middle
B51612,917,2023-06-22 10:41:31,POINT(-43.42069 -22.8774),middle
B51612,917,2023-06-22 10:42:02,POINT(-43.42083 -22.87734),middle
B51612,917,2023-06-22 10:42:32,POINT(-43.42279 -22.87685),middle
B51612,917,2023-06-22 10:43:02,POINT(-43.4235 -22.87679),middle
B51612,917,2023-06-22 10:43:32,POINT(-43.42567 -22.87663),end
C50068,SP805,2023-06-22 10:45:37,POINT(-43.3663 -23.0036),start
C50068,SP805,2023-06-22 10:46:07,POINT(-43.36625 -23.00759),middle
C50068,SP805,2023-06-22 10:46:37,POINT(-43.36626 -23.00908),middle
C50068,SP805,2023-06-22 10:47:07,POINT(-43.36691 -23.01063),middle
C50068,SP805,2023-06-22 10:47:37,POINT(-43.37013 -23.01082),middle
C50068,SP805,2023-06-22 10:48:07,POINT(-43.36878 -23.01101),middle
C50068,SP805,2023-06-22 10:48:37,POINT(-43.36763 -23.01094),middle
C50068,SP805,2023-06-22 10:49:07,POINT(-43.36462 -23.01083),middle
C50068,SP805,2023-06-22 10:49:37,POINT(-43.3616 -23.01068),middle
C50068,SP805,2023-06-22 10:50:07,POINT(-43.35865 -23.01058),middle
C50068,SP805,2023-06-22 10:50:37,POINT(-43.35516 -23.01045),middle
C50068,SP805,2023-06-22 10:51:07,POINT(-43.35417 -23.01043),middle
C50068,SP805,2023-06-22 10:51:37,POINT(-43.35191 -23.01037),middle
C50068,SP805,2023-06-22 10:52:07,POINT(-43.35048 -23.01034),middle
C50068,SP805,2023-06-22 10:52:37,POINT(-43.34863 -23.01035),middle
C50068,SP805,2023-06-22 10:53:07,POINT(-43.34573 -23.01037),middle
C50068,SP805,2023-06-22 10:53:37,POINT(-43.34572 -23.01037),middle
C50068,SP805,2023-06-22 10:54:07,POINT(-43.34538 -23.01038),middle
C50068,SP805,2023-06-22 10:54:37,POINT(-43.34251 -23.01043),middle
C50068,SP805,2023-06-22 10:55:07,POINT(-43.34103 -23.01045),middle
C50068,SP805,2023-06-22 10:55:37,POINT(-43.34 -23.01049),middle
C50068,SP805,2023-06-22 10:56:07,POINT(-43.33918 -23.01053),middle
C50068,SP805,2023-06-22 10:56:37,POINT(-43.33771 -23.0106),middle
B51612,917,2023-06-22 10:57:02,POINT(-43.42615 -22.87886),start
C50068,SP805,2023-06-22 10:57:07,POINT(-43.33678 -23.01065),middle
B51612,917,2023-06-22 10:57:32,POINT(-43.4245 -22.87897),middle
C50068,SP805,2023-06-22 10:57:37,POINT(-43.33618 -23.01068),middle
B51612,917,2023-06-22 10:58:02,POINT(-43.42156 -22.87806),middle
C50068,SP805,2023-06-22 10:58:07,POINT(-43.33424 -23.01077),middle
B51612,917,2023-06-22 10:58:32,POINT(-43.41791 -22.87806),middle
C50068,SP805,2023-06-22 10:58:37,POINT(-43.33306 -23.01083),middle
B51612,917,2023-06-22 10:59:02,POINT(-43.41645 -22.87845),middle
C50068,SP805,2023-06-22 10:59:07,POINT(-43.33093 -23.011),middle
B51612,917,2023-06-22 10:59:32,POINT(-43.41398 -22.88022),middle
C50068,SP805,2023-06-22 10:59:37,POINT(-43.32959 -23.0111),middle
B51612,917,2023-06-22 11:00:02,POINT(-43.41361 -22.88054),middle
C50068,SP805,2023-06-22 11:00:07,POINT(-43.3279 -23.01128),middle
B51612,917,2023-06-22 11:00:32,POINT(-43.41142 -22.88198),middle
C50068,SP805,2023-06-22 11:00:37,POINT(-43.32653 -23.01146),middle
B51612,917,2023-06-22 11:01:02,POINT(-43.40856 -22.88323),middle
